  R339	NO	+ CH		= H	+ CNO		7.647023e+02
  R44	CH2	+ CH3		= C2H4	+ H		4.456622e+02
  R281	N	+ CH		= CN	+ H		1.288928e+02
  R492	OH	+ CH2		= CH2O	+ H		4.433016e+01
  R390	O	+ C2H2		= H	+ C2HO		3.814447e+01
  R403	O	+ C2H5		= C2H4O	+ H		2.573649e+01
  R395	O	+ C2H3		= C2H2O	+ H		1.133293e+01
  R452	O(1D)	+ CH4O		= CH3O2	+ H		8.444977e+00
  R204	H2	+ CH3O		= CH4O	+ H		4.214103e+00
  R435	O	+ HCN		= H	+ CNO		9.163658e-01
  R277	N	+ C2H3		= C2H2N	+ H		3.105192e-01
  R546	SO2	+ C2H		= CO	+ OCS	+ H	2.498516e-01
  T47	CH3O			= CH2O	+ H		1.850406e-02
  T38	C2H5O			= C2H4O	+ H		1.161852e-04
  T49	CHO2			= CO2	+ H		1.115271e-04
  R370	NO2	+ CHO		= NO	+ CO2	+ H	9.392259e-08
  T18	CH3O2			= CH2O2	+ H		7.532541e-08
  T27	C2H5			= C2H4	+ H		3.120317e-08
  P28	CH2O2			= CHO2	+ H		8.440485e-09
  R209	H2	+ HO2		= H2O2	+ H		6.217359e-12
  R495	OH	+ CH3		= CH3O	+ H		4.622555e-13
  R479	OH	+ C2H2		= C2H2O	+ H		4.499043e-15
  T25	C2H3			= C2H2	+ H		3.033755e-15
  R3	C	+ H2		= CH	+ H		8.935598e-19
  R193	H2	+ C		= CH	+ H		8.935598e-19
  T8	HNO			= H	+ NO		7.928521e-22
  T42	HSO			= SO	+ H		3.921512e-22
  T59	H2S			= HS	+ H		4.349144e-24
  R213	H2	+ NO2		= H	+ HNO2		6.153371e-25
  R205	H2	+ CH3O2		= CH4O2	+ H		8.081867e-27
  T2	HO2			= O2	+ H		5.618874e-27
  T19	CH4O			= CH3O	+ H		4.315981e-29
  R10	H2	+ C2H4		= C2H5	+ H		1.447503e-33
  R41	H2	+ C2H2		= C2H3	+ H		3.950837e-36
  T28	C2H6			= C2H5	+ H		2.256612e-46
  T57	HCN			= H	+ CN		5.062593e-66
  P38	H2			= H	+ H		0.000000e+00 (x2)

H				LOSS RXS		INT RX RATE	TL = 4.87e+10

  R639	N2H4	+ H		= N2H3	+ H2		2.216771e+10
  R641	N2H3	+ H		= NH2	+ NH2		1.231840e+10
  M12	H	+ CO		= CHO			1.124809e+10
  R162	H	+ CHO		= CO	+ H2		1.857401e+09
  M14	H	+ NH2		= NH3			5.205385e+08
  R172	H	+ HNO		= H2	+ NO		1.927432e+08
  R560	HS	+ H		= H2	+ S		1.222152e+08
  R230	H2S	+ H		= H2	+ HS		7.497049e+07
  R146	H	+ CH2		= CH	+ H2		5.121447e+07
  M13	H	+ H		= H2			3.395857e+07 (x2)
  M57	H	+ CH3		= CH4			1.624640e+07
  M10	H	+ CHO		= CH2O			1.115048e+07
  R148	H	+ CH2O		= H2	+ CHO		9.193515e+06
  R575	HSO	+ H		= HS	+ OH		8.921739e+06
  M17	H	+ O2		= HO2			8.648372e+06
  R180	H	+ HO2		= OH	+ OH		7.592521e+06
  R152	H	+ CH3O		= CH4O			3.655269e+06
  R145	H	+ CH		= C	+ H2		3.335934e+06
  R153	H	+ CH3O		= CH3	+ OH		2.074653e+06
  M51	H	+ SO		= HSO			1.472607e+06
  R147	H	+ CH2O		= CH3O			1.041905e+06
  M16	H	+ O		= OH			8.753350e+05
  R576	HSO	+ H		= H2	+ SO		7.930434e+05
  R182	H	+ HO2		= H2	+ O2		7.276167e+05
  R163	H	+ CNO		= CO	+ NH		4.635069e+05
  R127	H	+ C2H		= C2H2			2.387928e+05
  M7	H	+ C2H2		= C2H3			1.936083e+05
  M18	H	+ OH		= H2O			1.849128e+05
  R181	H	+ HO2		= O	+ H2O		1.687227e+05
  R154	H	+ CH3O		= CH2O	+ H2		1.296658e+05
  R131	H	+ C2H3		= C2H4			1.191460e+05
  R140	H	+ C2H5		= CH3	+ CH3		8.468500e+04
  M9	H	+ C2H4		= C2H5			7.967042e+04
  M15	H	+ NO		= HNO			4.490103e+04
  M48	SO2	+ H		= HSO2			1.727344e+04
  R132	H	+ C2H3		= C2H2	+ H2		1.335910e+04
  R133	H	+ C2H3O		= CHO	+ CH3		1.200863e+04
  R134	H	+ C2H3O		= C2H2O	+ H2		6.550162e+03
  R157	H	+ CH4		= CH3	+ H2		5.493008e+03
  M11	H	+ CN		= HCN			5.214263e+03
  R159	H	+ CH4O		= CH3O	+ H2		5.118758e+03
  R141	H	+ C2H5		= C2H4	+ H2		4.234250e+03
  R130	H	+ C2H2O		= CO	+ CH3		3.268186e+03
  R186	H	+ NH3		= H2	+ NH2		2.308767e+03
  R189	H	+ NO2		= OH	+ NO		2.242763e+03
  M23	N	+ H		= NH			2.121761e+03
  R192	H	+ O3		= OH	+ O2		2.027096e+03
  R142	H	+ C2H5O		= C2H4O	+ H2		1.801109e+03
  M56	H	+ CH2		= CH3			2.432399e+02
  R138	H	+ C2H4O		= CH4	+ CHO		1.354512e+02
  R567	HSO3	+ H		= H2	+ SO3		1.111823e+02
  R137	H	+ C2H4O		= C2H3O	+ H2		8.327739e+01
  M58	H	+ C2H5		= C2H6			7.799535e+01
  R171	H	+ HCNO		= CO	+ NH2		7.250575e+01
  R143	H	+ C2H6		= C2H5	+ H2		1.527120e+01
  R554	SO3	+ H		= OH	+ SO2		6.397897e+00
  R167	H	+ H2O2		= OH	+ H2O		1.816149e+00
  R168	H	+ H2O2		= H2	+ HO2		1.720602e-01
  R166	H	+ H2O		= H2	+ OH		1.072768e-01
  R175	H	+ HNO2		= OH	+ HNO		7.265434e-02
  R177	H	+ HNO2		= H2O	+ NO		6.430184e-02
  R155	H	+ CH3O2		= CH3O	+ OH		3.860781e-02
  R136	H	+ C2H4O		= C2H5O			1.717149e-02
  R150	H	+ CH3NO2	= CH4O	+ NO		5.096578e-03
  R164	H	+ CNO		= HCN	+ O		6.556549e-04
  R176	H	+ HNO2		= H2	+ NO2		1.088918e-04
  R190	H	+ NO3		= OH	+ NO2		6.497330e-06
  R165	H	+ CO2		= CO	+ OH		1.172389e-07
  R135	H	+ C2H4		= C2H3	+ H2		4.172307e-08
  R169	H	+ HCNO		= H2	+ CNO		3.373950e-09
  R161	H	+ CH4O2		= H2	+ CH3O2		3.352532e-09
  R160	H	+ CH4O2		= CH3O	+ H2O		2.778469e-09
  R149	H	+ CH3		= CH2	+ H2		2.093226e-10
  R173	H	+ HNO		= OH	+ NH		1.684694e-13
  R178	H	+ HNO3		= H2O	+ NO2		5.774052e-15
  R183	H	+ N2O		= NO	+ NH		2.736265e-16
  R129	H	+ C2H2		= C2H	+ H2		1.537161e-18
  R174	H	+ HNO		= NH2	+ O		1.454867e-25
  R179	H	+ HNO3		= H2	+ NO3		1.071256e-25
  R156	H	+ CH3O2		= CH4	+ O2		3.181471e-26
  R128	H	+ C2H		= H2	+ C2		1.435922e-34
  R188	H	+ NO		= OH	+ N		1.253507e-43
  R187	H	+ NO		= NH	+ O		3.210206e-59
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00

************************************************************

H2				PRODUCTION RXS		INT RX RATE	TP = 3.51e+10

  R639	N2H4	+ H		= N2H3	+ H2		2.216771e+10
  P67	N2H2			= N2	+ H2		7.540406e+09
  P21	CH2O			= CO	+ H2		2.134717e+09
  R162	H	+ CHO		= CO	+ H2		1.857401e+09
  P69	CH5N			= HCN	+ H2	+ H2	2.731224e+08 (x2)
  R172	H	+ HNO		= H2	+ NO		1.927432e+08
  P33	CH4			= CH21	+ H2		1.673706e+08
  R560	HS	+ H		= H2	+ S		1.222152e+08
  P43	NH3			= NH	+ H2		1.216585e+08
  R230	H2S	+ H		= H2	+ HS		7.497049e+07
  R146	H	+ CH2		= CH	+ H2		5.121447e+07
  M13	H	+ H		= H2			3.395857e+07
  R596	CH21	+ H2		= CH2	+ H2		2.008881e+07
  P34	CH4			= CH	+ H2	+ H	1.894761e+07
  R324	NH2	+ O		= H2	+ NO		1.333052e+07
  R148	H	+ CH2O		= H2	+ CHO		9.193515e+06
  R416	O	+ CH3		= CO	+ H2	+ H	4.594522e+06
  R327	NH3	+ CH		= HCN	+ H2	+ H	4.406101e+06
  R145	H	+ CH		= C	+ H2		3.335934e+06
  R576	HSO	+ H		= H2	+ SO		7.930434e+05
  R182	H	+ HO2		= H2	+ O2		7.276167e+05
  R154	H	+ CH3O		= CH2O	+ H2		1.296658e+05
  R282	N	+ CH3		= H2	+ HCN		1.239244e+05
  P58	C2H4			= C2H2	+ H2		8.617933e+04
  P64	C2H6			= C2H2	+ H2	+ H2	4.488746e+04 (x2)
  R481	OH	+ C2H2		= C2HO	+ H2		2.348818e+04
  P62	C2H6			= C2H4	+ H2		2.327498e+04
  R132	H	+ C2H3		= C2H2	+ H2		1.335910e+04
  R134	H	+ C2H3O		= C2H2O	+ H2		6.550162e+03
  R157	H	+ CH4		= CH3	+ H2		5.493008e+03
  R159	H	+ CH4O		= CH3O	+ H2		5.118758e+03
  R141	H	+ C2H5		= C2H4	+ H2		4.234250e+03
  R186	H	+ NH3		= H2	+ NH2		2.308767e+03
  R142	H	+ C2H5O		= C2H4O	+ H2		1.801109e+03
  R412	O	+ CH2		= CO	+ H2		6.599935e+02
  R451	O(1D)	+ CH4		= CH2O	+ H2		3.017379e+02
  R399	O	+ C2H4		= C2H2O	+ H2		2.249238e+02
  R567	HSO3	+ H		= H2	+ SO3		1.111823e+02
  R137	H	+ C2H4O		= C2H3O	+ H2		8.327739e+01
  R143	H	+ C2H6		= C2H5	+ H2		1.527120e+01
  R168	H	+ H2O2		= H2	+ HO2		1.720602e-01
  R166	H	+ H2O		= H2	+ OH		1.072768e-01
  R176	H	+ HNO2		= H2	+ NO2		1.088918e-04
  R135	H	+ C2H4		= C2H3	+ H2		4.172307e-08
  R169	H	+ HCNO		= H2	+ CNO		3.373950e-09
  R161	H	+ CH4O2		= H2	+ CH3O2		3.352532e-09
  R95	CH4	+ CH3		= H2	+ C2H5		2.510448e-10
  R149	H	+ CH3		= CH2	+ H2		2.093226e-10
  R129	H	+ C2H2		= C2H	+ H2		1.537161e-18
  T58	H2S			= H2	+ S		1.700180e-25
  R179	H	+ HNO3		= H2	+ NO3		1.071256e-25
  T14	CH2O			= CO	+ H2		4.763584e-28
  T26	C2H4			= C2H2	+ H2		1.378919e-32
  R128	H	+ C2H		= H2	+ C2		1.435922e-34
  T15	CH2O2			= CO2	+ H2		1.564901e-38
  T21	CH4O			= CH2O	+ H2		6.220548e-43
  T34	C2H4O			= C2H2O	+ H2		1.533270e-45
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00

H2				LOSS RXS		INT RX RATE	TL = 6.25e+09

  R512	OH	+ H2		= H2O	+ H		2.052858e+09
  R455	O(1D)	+ H2		= H	+ OH		2.050938e+09
  R212	H2	+ NH2		= NH3	+ H		1.756474e+09
  R207	H2	+ CN		= HCN	+ H		1.605382e+08
  R597	CH21	+ H2		= CH3	+ H		1.473179e+08
  R202	H2	+ CH		= CH2	+ H		3.078778e+07
  M73	CH	+ H2		= CH3			2.977942e+07
  R596	CH21	+ H2		= CH2	+ H2		2.008881e+07
  R195	H2	+ C2H		= C2H2	+ H		1.978947e+06
  R433	O	+ H2		= H	+ OH		1.092418e+06
  M2	C	+ H2		= CH2			4.704986e+05
  M24	N	+ H2		= NH2			1.183752e+05
  R206	H2	+ CHO		= CH2O	+ H		6.634596e+04
  R200	H2	+ C2HO		= CH3	+ CO		1.359986e+04
  R199	H2	+ C2HO		= C2H3O			1.133322e+04
  R203	H2	+ CH3		= CH4	+ H		5.298663e+03
  R198	H2	+ C2H5		= C2H6	+ H		4.269439e+03
  R197	H2	+ C2H3		= C2H4	+ H		3.646902e+03
  R204	H2	+ CH3O		= CH4O	+ H		4.214103e+00
  R209	H2	+ HO2		= H2O2	+ H		6.217359e-12
  R196	H2	+ C2H2		= C2H4			1.076448e-16
  R3	C	+ H2		= CH	+ H		8.935598e-19
  R193	H2	+ C		= CH	+ H		8.935598e-19
  R213	H2	+ NO2		= H	+ HNO2		6.153371e-25
  R205	H2	+ CH3O2		= CH4O2	+ H		8.081867e-27
  R10	H2	+ C2H4		= C2H5	+ H		1.447503e-33
  R41	H2	+ C2H2		= C2H3	+ H		3.950837e-36
  P38	H2			= H	+ H		0.000000e+00

************************************************************

N2H4				PRODUCTION RXS		INT RX RATE	TP = 3.14e+10

  M85	NH2	+ NH2		= N2H4			2.382744e+10
  R642	N2H3	+ N2H3		= N2H4	+ N2H2		7.540406e+09

N2H4				LOSS RXS		INT RX RATE	TL = 3.14e+10

  R639	N2H4	+ H		= N2H3	+ H2		2.216771e+10
  P68	N2H4			= N2H3	+ H		9.200129e+09
  T91	N2H4			= NH2	+ NH2		2.763119e-06

************************************************************

N2H3				PRODUCTION RXS		INT RX RATE	TP = 3.14e+10

  R639	N2H4	+ H		= N2H3	+ H2		2.216771e+10
  P68	N2H4			= N2H3	+ H		9.200129e+09
  R330	NH3	+ CNO		= CO	+ N2H3		1.244632e+00

N2H3				LOSS RXS		INT RX RATE	TL = 3.14e+10

  R641	N2H3	+ H		= NH2	+ NH2		1.231840e+10
  R642	N2H3	+ N2H3		= N2H4	+ N2H2		7.540406e+09 (x2)
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	1.984317e+09 (x2)

************************************************************

CHO				PRODUCTION RXS		INT RX RATE	TP = 1.29e+10

  M12	H	+ CO		= CHO			1.124809e+10
  P20	CH2O			= CHO	+ H		1.264166e+09
  R272	HS	+ CH2O		= H2S	+ CHO		3.497025e+08
  R148	H	+ CH2O		= H2	+ CHO		9.193515e+06
  R493	OH	+ CH2O		= CHO	+ H2O		2.379345e+06
  R55	CH2O	+ CN		= HCN	+ CHO		9.436661e+05
  R413	O	+ CH2O		= CHO	+ OH		1.158344e+05
  R133	H	+ C2H3O		= CHO	+ CH3		1.200863e+04
  R398	O	+ C2H4		= CH3	+ CHO		3.478591e+03
  R547	SO2	+ CH		= CHO	+ SO		1.526367e+03
  R338	NO	+ CH		= N	+ CHO		2.542635e+02
  P22	C2H4O			= CHO	+ CH3		1.932401e+02
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.772256e+02
  R138	H	+ C2H4O		= CH4	+ CHO		1.354512e+02
  R56	CH2O	+ CNO		= HCNO	+ CHO		7.210463e+00
  R79	CH3O	+ CH2O		= CH4O	+ CHO		2.922262e+00
  R474	OCS	+ CH		= CHO	+ CS		5.580022e-03
  R66	CH3	+ CH2O		= CH4	+ CHO		5.658257e-04
  R53	CH2O	+ C2H5		= C2H6	+ CHO		5.015797e-04
  R51	CH2O	+ C2H3		= C2H4	+ CHO		7.118474e-05
  R362	NO2	+ CH		= CHO	+ NO		3.475718e-06
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	2.084461e-07
  P27	CH2O2			= CHO	+ OH		3.938893e-08
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		3.238354e-11
  R252	HO2	+ CH2O		= CHO	+ H2O2		4.338937e-12
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		7.169585e-24
  T33	C2H4O			= CHO	+ CH3		5.354952e-41
  R121	CO	+ C2H4		= C2H3	+ CHO		1.539477e-53
  R120	CO	+ C2H2		= C2H	+ CHO		7.477604e-70

CHO				LOSS RXS		INT RX RATE	TL = 1.29e+10

  R561	CHO	+ CHO		= CH2O	+ CO		4.077228e+09 (x2)
  R162	H	+ CHO		= CO	+ H2		1.857401e+09
  T46	CHO			= CO	+ H		1.817867e+09
  R569	S	+ CHO		= HS	+ CO		8.014534e+08
  R267	HS	+ CHO		= H2S	+ CO		2.153671e+08
  R543	SO	+ CHO		= HSO	+ CO		1.648376e+07
  M10	H	+ CHO		= CH2O			1.115048e+07
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.211859e+05
  R206	H2	+ CHO		= CH2O	+ H		6.634596e+04
  R113	CHO	+ CH3O		= CH4O	+ CO		6.059293e+04
  R118	CHO	+ O2		= CO	+ HO2		3.949491e+04
  R426	O	+ CHO		= CO	+ OH		2.697713e+04
  R427	O	+ CHO		= CO2	+ H		2.697713e+04
  R112	CHO	+ C2H5		= C2H6	+ CO		1.431668e+04
  R109	CHO	+ C2H3		= C2H4	+ CO		3.223594e+03
  R348	NO	+ CHO		= CO	+ HNO		2.540708e+03
  R71	CH3	+ CHO		= CH4	+ CO		2.026752e+03
  R504	OH	+ CHO		= CO	+ H2O		7.850265e+02
  R70	CH3	+ CHO		= C2H4O			3.040128e+02
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.772256e+02
  R116	CHO	+ CN		= HCN	+ CO		1.281955e+01
  R110	CHO	+ C2H3O		= C2H4O	+ CO		9.412363e+00
  R237	HNO	+ CHO		= CH2O	+ NO		2.266658e+00
  R50	CH2	+ CHO		= CO	+ CH3		4.976103e-02
  R117	CHO	+ CNO		= HCNO	+ CO		1.119833e-03
  R108	CHO	+ C2H		= C2H2	+ CO		1.349224e-04
  R98	CH4	+ CHO		= CH2O	+ CH3		5.983714e-05
  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.250777e-05
  R369	NO2	+ CHO		= NO	+ CO	+ OH	5.216267e-06
  R368	NO2	+ CHO		= NO	+ CHO2		3.534021e-06
  R370	NO2	+ CHO		= NO	+ CO2	+ H	9.392259e-08
  R227	H2O2	+ CHO		= CH2O	+ HO2		2.904962e-12
  R568	NO2	+ CHO		= CO	+ HNO2		3.686588e-23

************************************************************

CO				PRODUCTION RXS		INT RX RATE	TP = 1.26e+10

  R561	CHO	+ CHO		= CH2O	+ CO		4.077228e+09
  P21	CH2O			= CO	+ H2		2.134717e+09
  R162	H	+ CHO		= CO	+ H2		1.857401e+09
  T46	CHO			= CO	+ H		1.817867e+09
  P37	CO2			= CO	+ O(1D)		1.576920e+09
  R569	S	+ CHO		= HS	+ CO		8.014534e+08
  R267	HS	+ CHO		= H2S	+ CO		2.153671e+08
  P36	CO2			= CO	+ O		5.626255e+07
  R6	C	+ O2		= CO	+ O		1.826415e+07
  R543	SO	+ CHO		= HSO	+ CO		1.648376e+07
  R430	O	+ CN		= CO	+ N		1.100267e+07
  R572	S	+ CO2		= SO	+ CO		9.429465e+06
  R416	O	+ CH3		= CO	+ H2	+ H	4.594522e+06
  R163	H	+ CNO		= CO	+ NH		4.635069e+05
  R123	CO2	+ CH2		= CH2O	+ CO		1.587953e+05
  R113	CHO	+ CH3O		= CH4O	+ CO		6.059293e+04
  R296	N2O	+ C		= CO	+ N2		5.713609e+04
  R118	CHO	+ O2		= CO	+ HO2		3.949491e+04
  R331	NO	+ C		= CO	+ N		2.901386e+04
  R426	O	+ CHO		= CO	+ OH		2.697713e+04
  R391	O	+ C2H2		= CO	+ CH2		2.657837e+04
  R112	CHO	+ C2H5		= C2H6	+ CO		1.431668e+04
  R200	H2	+ C2HO		= CH3	+ CO		1.359986e+04
  R408	O	+ CH		= CO	+ H		1.114627e+04
  R340	NO	+ CH		= CO	+ NH		4.779389e+03
  R8	C	+ SO2		= CO	+ SO		4.618262e+03
  T32	C2H3O			= CO	+ CH3		4.183111e+03
  R483	OH	+ C2H2O		= CO	+ CH3O		3.333378e+03
  R130	H	+ C2H2O		= CO	+ CH3		3.268186e+03
  R109	CHO	+ C2H3		= C2H4	+ CO		3.223594e+03
  R431	O	+ CNO		= CO	+ NO		2.719374e+03
  R348	NO	+ CHO		= CO	+ HNO		2.540708e+03
  R71	CH3	+ CHO		= CH4	+ CO		2.026752e+03
  R411	O	+ CH2		= CO	+ H	+ H	1.084921e+03
  R504	OH	+ CHO		= CO	+ H2O		7.850265e+02
  R412	O	+ CH2		= CO	+ H2		6.599935e+02
  R336	NO	+ C2HO		= CO	+ HCNO		4.072890e+02
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.772256e+02
  R171	H	+ HCNO		= CO	+ NH2		7.250575e+01
  R389	O	+ C2H		= CO	+ CH		7.182165e+01
  R482	OH	+ C2H2		= CO	+ CH3		3.572762e+01
  R35	CH2	+ C2H2O		= C2H4	+ CO		3.504830e+01
  R350	NO	+ CNO		= CO	+ N2O		3.398541e+01
  P23	C2H4O			= CO	+ CH4		3.158210e+01
  R352	NO	+ CNO		= CO	+ N2	+ O	2.063388e+01
  R333	NO	+ C2H		= HCN	+ CO		1.740064e+01
  R116	CHO	+ CN		= HCN	+ CO		1.281955e+01
  R110	CHO	+ C2H3O		= C2H4O	+ CO		9.412363e+00
  R60	CH3	+ C2H3O		= C2H6	+ CO		5.569814e+00
  R330	NH3	+ CNO		= CO	+ N2H3		1.244632e+00
  R477	OH	+ C2H		= CO	+ CH2		6.227401e-01
  R436	O	+ HCN		= CO	+ NH		3.927282e-01
  R546	SO2	+ C2H		= CO	+ OCS	+ H	2.498516e-01
  P31	OCS			= CO	+ S		1.823504e-01
  R50	CH2	+ CHO		= CO	+ CH3		4.976103e-02
  R125	CS	+ O		= CO	+ S		4.038985e-02
  R7	C	+ OCS		= CO	+ CS		3.481392e-02
  R538	S	+ OCS		= CO	+ S2		2.646015e-02
  R117	CHO	+ CNO		= HCNO	+ CO		1.119833e-03
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	7.605894e-04
  R372	NO2	+ CN		= CO	+ N2O		6.021383e-04
  R475	OCS	+ O		= CO	+ SO		5.341571e-04
  R108	CHO	+ C2H		= C2H2	+ CO		1.349224e-04
  R355	NO2	+ C		= CO	+ NO		1.245224e-04
  T48	CHO2			= CO	+ OH		2.566497e-05
  R467	O(1D)	+ OCS		= CO	+ SO		1.914705e-05
  R369	NO2	+ CHO		= NO	+ CO	+ OH	5.216267e-06
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	2.084461e-07
  R165	H	+ CO2		= CO	+ OH		1.172389e-07
  P29	CH2O2			= H2O	+ CO		8.440485e-09
  R375	NO2	+ CNO		= CO	+ NO	+ NO	4.759851e-09
  R515	OH	+ HCN		= CO	+ NH2		1.322555e-09
